.Vial.Label.	Species.Code	Predator.Species.Name	Seamap.Cruise..	Station..	Capture.Date	Content	Weight..g.	Plate.Name	Cleaned?	Extraction.Well.Location	384.PCR.Plate	384.PCR.Well.Location	Ext.Cnt.	Dilution.Plate	Dilution.Well.Location	Primer.Plate.Format	Primer.Plate	Primer.Well.Location	#	Notes	Band	Primer.Dimer	Smear	Non.Specific.Product	Primer.Plate.Format.2	Primer.Plate.2	Primer.Plate	Primer.Well.Location2	Band	Primer.Dimer	Smear	Non.Specific.Product	Well.Clogging	Big.Pool	Gel.Cnt.	Gel.Notes	Final.Nucleic.Acid.Conc...ng.ul.	Final.Volume	Target.ng	Reads.80	Reads.90	Reads.80.l	Reads.90.l	Concatenated.Scoring	Reads
1407-FF	Rcan.1	Rachycentron canadum		NA		Misc.	0.02	R2G5S3	Yes	F2	SFG 017	C4	1	R2G5S3D	F2	96	5	F2	14		2	2	0	0	384	#2 (384)	2	C4	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1407-GG	Rcan.1	Rachycentron canadum		NA		Misc.	<.01	R2G5S3	Yes	G2	SFG 017	D3	1	R2G5S3D	G2	96	5	G2	15		1	2	0	0	384	#2 (384)	2	D3	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1407-R	Rcan.1	Rachycentron canadum		NA		Crust.	0.04	R2G5S3	Yes	H2	SFG 017	D4	1	R2G5S3D	H2	96	5	H2	16	Replaced 1407-HH	2	2	1	0	384	#2 (384)	2	D4	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1407-II	Rcan.1	Rachycentron canadum		NA		Misc.	<.01	R2G5S3	Yes	A3	SFG 017	A5	1	R2G5S3D	A3	96	5	A3	17		1	1	0	0	384	#2 (384)	2	A5	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1407-JJ	Rcan.1	Rachycentron canadum		NA		Crust.	0.03	R2G5S3	Yes	B3	SFG 017	A6	1	R2G5S3D	B3	96	5	B3	18		0	0	1	0	384	#2 (384)	2	A6	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1407-KK	Rcan.1	Rachycentron canadum		NA		Misc.	<.01	R2G5S3	Yes	C3	SFG 017	B5	1	R2G5S3D	C3	96	5	C3	19		0	2	1	0	384	#2 (384)	2	B5	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-A	Rcan.3	Rachycentron canadum		NA		Misc.	75uL	R2G5S3	Yes	D3	SFG 017	B6	1	R2G5S3D	D3	96	5	D3	20		2	2	0	0	384	#2 (384)	2	B6	0	1	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-B	Rcan.3	Rachycentron canadum		NA		Vert.	0.04	R2G5S3	Yes	E3	SFG 017	C5	1	R2G5S3D	E3	96	5	E3	21		0	1	1	0	384	#2 (384)	2	C5	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-C	Rcan.3	Rachycentron canadum		NA		Vert.	0.05	R2G5S3	Yes	F3	SFG 017	C6	1	R2G5S3D	F3	96	5	F3	22		0	1	1	0	384	#2 (384)	2	C6	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-D	Rcan.3	Rachycentron canadum		NA		Misc.	0.06	R2G5S3	Yes	G3	SFG 017	D5	1	R2G5S3D	G3	96	5	G3	23		0	2	0	0	384	#2 (384)	2	D5	0	1	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-E	Rcan.3	Rachycentron canadum		NA		Crust.	0.05	R2G5S3	Yes	H3	SFG 017	D6	1	R2G5S3D	H3	96	5	H3	24		0	2	0	0	384	#2 (384)	2	D6	0	1	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-F	Rcan.3	Rachycentron canadum		NA		Crust.	0.05	R2G5S3	Yes	A4	SFG 017	A7	1	R2G5S3D	A4	96	5	A4	25		0	1	0	0	384	#2 (384)	2	A7	0	0	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-G	Rcan.3	Rachycentron canadum		NA		Misc.	0.04	R2G5S3	Yes	B4	SFG 017	A8	1	R2G5S3D	B4	96	5	B4	26		1	2	0	0	384	#2 (384)	2	A8	0	1	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-H	Rcan.3	Rachycentron canadum		NA		Crust.	0.03	R2G5S3	Yes	C4	SFG 017	B7	1	R2G5S3D	C4	96	5	C4	27		1	2	0	0	384	#2 (384)	2	B7	0	1	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-I	Rcan.3	Rachycentron canadum		NA		Crust.	0.05	R2G5S3	Yes	D4	SFG 017	B8	1	R2G5S3D	D4	96	5	D4	28		2	1	0	0	384	#2 (384)	2	B8	0	2	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-J	Rcan.3	Rachycentron canadum		NA		Misc.	0.03	R2G5S3	Yes	E4	SFG 017	C7	1	R2G5S3D	E4	96	5	E4	29		1	1	0	0	384	#2 (384)	2	C7	0	1	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-K	Rcan.3	Rachycentron canadum		NA		Misc.	0.07	R2G5S3	Yes	F4	SFG 017	C8	1	R2G5S3D	F4	96	5	F4	30		0	1	1	0	384	#2 (384)	2	C8	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1409-L	Rcan.3	Rachycentron canadum		NA		Misc.	0.05	R2G5S3	Yes	G4	SFG 017	D7	1	R2G5S3D	G4	96	5	G4	31		0	1	0	0	384	#2 (384)	2	D7	0	1	0	1	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-A1	Rcan.1	Rachycentron canadum		NA		Misc.	0.08	R2G5S3	Yes	H4	SFG 017	D8	1	R2G5S3D	H4	96	5	H4	32		2	2	0	1	384	#2 (384)	2	D8	0	1	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-A2	Rcan.1	Rachycentron canadum		NA		Misc.	0.08	R2G5S3	Yes	H5	SFG 017	D10	1	R2G5S3D	H5	96	5	H5	32		2	2	0	1	384	#2 (384)	2	D10	0	1	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-B	Rcan.1	Rachycentron canadum		NA		Misc.	0.09	R2G5S3	Yes	A5	SFG 017	A9	1	R2G5S3D	A5	96	5	A5	33		0	1	2	0	384	#2 (384)	2	A9	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-C	Rcan.1	Rachycentron canadum		NA		Misc.	0.05	R2G5S3	Yes	B5	SFG 017	A10	1	R2G5S3D	B5	96	5	B5	34		0	1	1	0	384	#2 (384)	2	A10	0	1	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-D	Rcan.1	Rachycentron canadum		NA		Misc.	0.05	R2G5S3	Yes	C5	SFG 017	B9	1	R2G5S3D	C5	96	5	C5	35		0	1	0	0	384	#2 (384)	2	B9	0	2	0	1	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-E	Rcan.1	Rachycentron canadum		NA		Misc.	0.06	R2G5S3	Yes	D5	SFG 017	B10	1	R2G5S3D	D5	96	5	D5	36		0	1	0	0	384	#2 (384)	2	B10	0	1	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-F	Rcan.1	Rachycentron canadum		NA		Misc.	0.06	R2G5S3	Yes	E5	SFG 017	C9	1	R2G5S3D	E5	96	5	E5	37		0	1	0	0	384	#2 (384)	2	C9	0	0	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1417-G	Rcan.1	Rachycentron canadum		NA		Misc.	0.06	R2G5S3	Yes	F5	SFG 017	C10	1	R2G5S3D	F5	96	5	F5	38		0	1	0	0	384	#2 (384)	2	C10	0	2	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1420-A	Scav.2	Scomberomorus cavalla		NA		Misc.	0.04	R2G5S3	Yes	G5	SFG 017	D9	1	R2G5S3D	G5	96	5	G5	39		1	1	2	0	384	#2 (384)	2	D9	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1420-B	Scav.2	Scomberomorus cavalla		NA		Fish	0.06	R2G5S3	Yes	A6	SFG 017	A11	1	R2G5S3D	A6	96	5	A6	40		2	1	1	0	384	#2 (384)	2	A11	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1420-C	Scav.2	Scomberomorus cavalla		NA		Misc.	0.03	R2G5S3	Yes	B6	SFG 017	A12	1	R2G5S3D	B6	96	5	B6	41		0	1	2	0	384	#2 (384)	2	A12	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-A	Scav.6	Scomberomorus cavalla		NA		Misc.	0.03	R2G5S3	Yes	C6	SFG 017	B11	1	R2G5S3D	C6	96	5	C6	42		0	2	1	0	384	#2 (384)	2	B11	1	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-B	Scav.6	Scomberomorus cavalla		NA		Misc.	0.04	R2G5S3	Yes	D6	SFG 017	B12	1	R2G5S3D	D6	96	5	D6	43		0	1	1	0	384	#2 (384)	2	B12	1	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-C	Scav.6	Scomberomorus cavalla		NA		Vert.	0.05	R2G5S3	Yes	E6	SFG 017	C11	1	R2G5S3D	E6	96	5	E6	44		0	1	1	0	384	#2 (384)	2	C11	0	1	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-D	Scav.6	Scomberomorus cavalla		NA		Vert.	0.04	R2G5S3	Yes	F6	SFG 017	C12	1	R2G5S3D	F6	96	5	F6	45		0	1	0	0	384	#2 (384)	2	C12	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-E	Scav.6	Scomberomorus cavalla		NA		Misc.	0.05	R2G5S3	Yes	G6	SFG 017	D11	1	R2G5S3D	G6	96	5	G6	46		0	1	0	0	384	#2 (384)	2	D11	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-F	Scav.6	Scomberomorus cavalla		NA		Misc.	0.05	R2G5S3	Yes	H6	SFG 017	D12	1	R2G5S3D	H6	96	5	H6	47		0	1	2	0	384	#2 (384)	2	D12	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-G	Scav.6	Scomberomorus cavalla		NA		Misc.	0.03	R2G5S3	Yes	A7	SFG 017	A13	1	R2G5S3D	A7	96	5	A7	48		0	1	1	0	384	#2 (384)	2	A13	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-H	Scav.6	Scomberomorus cavalla		NA		Misc.	0.03	R2G5S3	Yes	B7	SFG 017	A14	1	R2G5S3D	B7	96	5	B7	49		2	2	0	0	384	#2 (384)	2	A14	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1421-I	Scav.6	Scomberomorus cavalla		NA		Misc.	0.05	R2G5S3	Yes	C7	SFG 017	B13	1	R2G5S3D	C7	96	5	C7	50		2	2	0	0	384	#2 (384)	2	B13	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-A	Scav.5	Scomberomorus cavalla		NA		Fish?	0.05	R2G5S3	Yes	D7	SFG 017	B14	1	R2G5S3D	D7	96	5	D7	51		0	1	0	0	384	#2 (384)	2	B14	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-B	Scav.5	Scomberomorus cavalla		NA		Vert.	0.06	R2G5S3	Yes	E7	SFG 017	C13	1	R2G5S3D	E7	96	5	E7	52		0	1	1	0	384	#2 (384)	2	C13	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-C	Scav.5	Scomberomorus cavalla		NA		Misc.	0.04	R2G5S3	Yes	F7	SFG 017	C14	1	R2G5S3D	F7	96	5	F7	53		0	2	1	0	384	#2 (384)	2	C14	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-D	Scav.5	Scomberomorus cavalla		NA		Fish?	0.05	R2G5S3	Yes	G7	SFG 017	D13	1	R2G5S3D	G7	96	5	G7	54		0	1	1	0	384	#2 (384)	2	D13	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-E	Scav.5	Scomberomorus cavalla		NA		Vert.	0.05	R2G5S3	Yes	H7	SFG 017	D14	1	R2G5S3D	H7	96	5	H7	55		0	1	2	0	384	#2 (384)	2	D14	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-F	Scav.5	Scomberomorus cavalla		NA		Misc.	0.06	R2G5S3	Yes	A8	SFG 017	A15	1	R2G5S3D	A8	96	5	A8	56		1	2	2	0	384	#2 (384)	2	A15	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-G	Scav.5	Scomberomorus cavalla		NA		Misc.	0.05	R2G5S3	Yes	B8	SFG 017	A16	1	R2G5S3D	B8	96	5	B8	57		2	2	0	0	384	#2 (384)	2	A16	0	1	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-H	Scav.5	Scomberomorus cavalla		NA		Vert.	0.04	R2G5S3	Yes	C8	SFG 017	B15	1	R2G5S3D	C8	96	5	C8	58		0	1	1	0	384	#2 (384)	2	B15	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-I	Scav.5	Scomberomorus cavalla		NA		Misc.	0.04	R2G5S3	Yes	D8	SFG 017	B16	1	R2G5S3D	D8	96	5	D8	59		0	1	0	0	384	#2 (384)	2	B16	0	0	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-J	Scav.5	Scomberomorus cavalla		NA		Vert.	0.07	R2G5S3	Yes	E8	SFG 017	C15	1	R2G5S3D	E8	96	5	E8	60		0	1	1	0	384	#2 (384)	2	C15	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-K	Scav.5	Scomberomorus cavalla		NA		Misc.	<.01	R2G5S3	Yes	F8	SFG 017	C16	1	R2G5S3D	F8	96	5	F8	61		1	2	2	0	384	#2 (384)	2	C16	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-L	Scav.5	Scomberomorus cavalla		NA		Misc.	0.03	R2G5S3	Yes	G8	SFG 017	D15	1	R2G5S3D	G8	96	5	G8	62		0	1	2	0	384	#2 (384)	2	D15	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-M	Scav.5	Scomberomorus cavalla		NA		Misc.	0.01	R2G5S3	Yes	H8	SFG 017	D16	1	R2G5S3D	H8	96	5	H8	63		2	2	0	0	384	#2 (384)	2	D16	0	0	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-N	Scav.5	Scomberomorus cavalla		NA		Misc.	0.08	R2G5S3	Yes	A9	SFG 017	A17	1	R2G5S3D	A9	96	5	A9	64		0	2	2	0	384	#2 (384)	2	A17	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-O	Scav.5	Scomberomorus cavalla		NA		Misc.	0.04	R2G5S3	Yes	B9	SFG 017	A18	1	R2G5S3D	B9	96	5	B9	65		0	1	0	0	384	#2 (384)	2	A18	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1423-P	Scav.5	Scomberomorus cavalla		NA		Misc.	0.03	R2G5S3	Yes	C9	SFG 017	B17	1	R2G5S3D	C9	96	5	C9	66		2	2	0	0	384	#2 (384)	2	B17	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-A	Tatl.2	Thunnus atlanticus		NA		Misc.	0.05	R2G5S3	Yes	D9	SFG 017	B18	1	R2G5S3D	D9	96	5	D9	67		0	1	0	0	384	#2 (384)	2	B18	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-B	Tatl.2	Thunnus atlanticus		NA		Vert.	0.04	R2G5S3	Yes	E9	SFG 017	C17	1	R2G5S3D	E9	96	5	E9	68		0	1	1	0	384	#2 (384)	2	C17	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-C	Tatl.2	Thunnus atlanticus		NA		Vert.	0.06	R2G5S3	Yes	F9	SFG 017	C18	1	R2G5S3D	F9	96	5	F9	69		0	1	1	0	384	#2 (384)	2	C18	2	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-D	Tatl.2	Thunnus atlanticus		NA		Vert.	0.04	R2G5S3	Yes	G9	SFG 017	D17	1	R2G5S3D	G9	96	5	G9	70		0	1	1	0	384	#2 (384)	2	D17	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-E	Tatl.2	Thunnus atlanticus		NA		Vert.	0.04	R2G5S3	Yes	H9	SFG 017	D18	1	R2G5S3D	H9	96	5	H9	71		0	1	1	0	384	#2 (384)	2	D18	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-G	Tatl.2	Thunnus atlanticus		NA		Vert.	0.06	R2G5S3	Yes	B10	SFG 017	A20	1	R2G5S3D	B10	96	5	B10	72		1	2	1	0	384	#2 (384)	2	A20	0	2	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-H	Tatl.2	Thunnus atlanticus		NA		Scales	0.03	R2G5S3	Yes	C10	SFG 017	B19	1	R2G5S3D	C10	96	5	C10	73		0	1	0	0	384	#2 (384)	2	B19	0	2	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-I	Tatl.2	Thunnus atlanticus		NA		Misc.	0.06	R2G5S3	Yes	D10	SFG 017	B20	1	R2G5S3D	D10	96	5	D10	74		0	1	0	0	384	#2 (384)	2	B20	0	1	0	1	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-J	Tatl.2	Thunnus atlanticus		NA		Squid	0.04	R2G5S3	Yes	E10	SFG 017	C19	1	R2G5S3D	E10	96	5	E10	75		0	2	0	0	384	#2 (384)	2	C19	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-K	Tatl.2	Thunnus atlanticus		NA		Misc.	0.03	R2G5S3	Yes	F10	SFG 017	C20	1	R2G5S3D	F10	96	5	F10	76		2	2	0	0	384	#2 (384)	2	C20	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-L	Tatl.2	Thunnus atlanticus		NA		Misc.	<.01	R2G5S3	Yes	G10	SFG 017	D19	1	R2G5S3D	G10	96	5	G10	77		0	1	0	0	384	#2 (384)	2	D19	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1548-M	Tatl.2	Thunnus atlanticus		NA		Misc.	<.01	R2G5S3	Yes	H10	SFG 017	D20	1	R2G5S3D	H10	96	5	H10	78		1	2	0	0	384	#2 (384)	2	D20	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1557-A	Rcan.4	Rachycentron canadum		NA		Misc.	75uL	R2G5S3	Yes	A11	SFG 017	A21	1	R2G5S3D	A11	96	5	A11	79		0	2	0	0	384	#2 (384)	2	A21	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1557-B	Rcan.4	Rachycentron canadum		NA		Misc.	0.05	R2G5S3	Yes	B11	SFG 017	A22	1	R2G5S3D	B11	96	5	B11	80		1	2	0	0	384	#2 (384)	2	A22	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1557-C	Rcan.4	Rachycentron canadum		NA		Misc.	0.04	R2G5S3	Yes	C11	SFG 017	B21	1	R2G5S3D	C11	96	5	C11	81		0	1	0	0	384	#2 (384)	2	B21	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-A	Tatl.1	Thunnus atlanticus		NA		Fish	0.06	R2G5S3	Yes	D11	SFG 017	B22	1	R2G5S3D	D11	96	5	D11	82		0	1	0	0	384	#2 (384)	2	B22	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-C	Tatl.1	Thunnus atlanticus		NA		Fish	0.04	R2G5S3	Yes	E11	SFG 017	C21	1	R2G5S3D	E11	96	5	E11	83		0	1	0	0	384	#2 (384)	2	C21	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-D	Tatl.1	Thunnus atlanticus		NA		Fish	0.03	R2G5S3	Yes	F11	SFG 017	C22	1	R2G5S3D	F11	96	5	F11	84		1	1	1	0	384	#2 (384)	2	C22	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-E	Tatl.1	Thunnus atlanticus		NA		Fish	0.04	R2G5S3	Yes	G11	SFG 017	D21	1	R2G5S3D	G11	96	5	G11	85		0	1	0	0	384	#2 (384)	2	D21	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-F	Tatl.1	Thunnus atlanticus		NA		Vert.	0.05	R2G5S3	Yes	H11	SFG 017	D22	1	R2G5S3D	H11	96	5	H11	86		1	1	1	0	384	#2 (384)	2	D22	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-G	Tatl.1	Thunnus atlanticus		NA		Vert.	0.03	R2G5S3	Yes	A12	SFG 017	A23	1	R2G5S3D	A12	96	5	A12	87		0	1	1	0	384	#2 (384)	2	A23	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-H	Tatl.1	Thunnus atlanticus		NA		Misc.	0.04	R2G5S3	Yes	B12	SFG 017	A24	1	R2G5S3D	B12	96	5	B12	88		0	1	1	0	384	#2 (384)	2	A24	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-I	Tatl.1	Thunnus atlanticus		NA		Fish	0.06	R2G5S3	Yes	C12	SFG 017	B23	1	R2G5S3D	C12	96	5	C12	89		0	1	1	0	384	#2 (384)	2	B23	0	2	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-J	Tatl.1	Thunnus atlanticus		NA		Fish	0.06	R2G5S3	Yes	D12	SFG 017	B24	1	R2G5S3D	D12	96	5	D12	90		0	1	1	0	384	#2 (384)	2	B24	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-K	Tatl.1	Thunnus atlanticus		NA		Misc.	0.03	R2G5S3	Yes	E12	SFG 017	C23	1	R2G5S3D	E12	96	5	E12	91		0	1	0	0	384	#2 (384)	2	C23	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-L	Tatl.1	Thunnus atlanticus		NA		Crust.	0.08	R2G5S3	Yes	F12	SFG 017	C24	1	R2G5S3D	F12	96	5	F12	92		0	1	1	0	384	#2 (384)	2	C24	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-M	Tatl.1	Thunnus atlanticus		NA		Misc.	0.03	R2G5S3	Yes	G12	SFG 017	D23	1	R2G5S3D	G12	96	5	G12	93		0	1	0	0	384	#2 (384)	2	D23	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-N	Tatl.1	Thunnus atlanticus		NA		Squid	0.06	R2G5S3	Yes	H12	SFG 017	D24	1	R2G5S3D	H12	96	5	H12	94		0	1	0	0	384	#2 (384)	2	D24	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-P	Tatl.1	Thunnus atlanticus		NA		Vert.	0.04	R2G5S4	Yes	A1	SFG 017	E1	1	R2G5S4D	H4	96	6	H4	1		0	1	1	0	384	#2 (384)	2	E1	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-Q	Tatl.1	Thunnus atlanticus		NA		Crust.	0.06	R2G5S4	Yes	B1	SFG 017	E2	1	R2G5S4D	B1	96	6	B1	2		1	1	1	0	384	#2 (384)	2	E2	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-R	Tatl.1	Thunnus atlanticus		NA		Crust.	0.02	R2G5S4	Yes	C1	SFG 017	F1	1	R2G5S4D	C1	96	6	C1	3		2	1	2	2	384	#2 (384)	2	F1	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-S	Tatl.1	Thunnus atlanticus		NA		Misc.	0.01	R2G5S4	Yes	D1	SFG 017	F2	1	R2G5S4D	D1	96	6	D1	4		2	1	2	0	384	#2 (384)	2	F2	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-T	Tatl.1	Thunnus atlanticus		NA		Misc.	<.01	R2G5S4	Yes	E1	SFG 017	G1	1	R2G5S4D	E1	96	6	E1	5		2	1	0	0	384	#2 (384)	2	G1	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1558-U	Tatl.1	Thunnus atlanticus		NA		Misc.	0.01	R2G5S4	Yes	F1	SFG 017	G2	1	R2G5S4D	F1	96	6	F1	6		1	1	0	2	384	#2 (384)	2	G2	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1559-A	Rcan.1	Rachycentron canadum		NA		Misc.	75uL	R2G5S4	Yes	G1	SFG 017	H1	1	R2G5S4D	G1	96	6	G1	7		1	2	0	0	384	#2 (384)	2	H1	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
